,rec_id,date,ppe,qty
86661,rec4814,2020-06-09 21:07:33.838000+00:00,nitrileGloves,20.0
86664,rec4814,2020-06-09 21:07:33.838000+00:00,handSanitizer,4.0
86665,rec4814,2020-06-09 21:07:33.838000+00:00,respirators,5.0
86666,rec4814,2020-06-09 21:07:33.838000+00:00,gowns,10.0
86668,rec4814,2020-06-09 21:07:33.838000+00:00,disinfectingWipes,5.0
86671,rec4815,2020-06-09 21:08:06.345000+00:00,faceShields,10.0
86674,rec4815,2020-06-09 21:08:06.345000+00:00,surgicalCaps,50.0
86675,rec4815,2020-06-09 21:08:06.345000+00:00,surgicalMasks,100.0
86679,rec4815,2020-06-09 21:08:06.345000+00:00,nitrileGloves,100.0
86680,rec4815,2020-06-09 21:08:06.345000+00:00,safetyGoggles,10.0
86682,rec4815,2020-06-09 21:08:06.345000+00:00,handSanitizer,2.0
86683,rec4815,2020-06-09 21:08:06.345000+00:00,respirators,25.0
86684,rec4815,2020-06-09 21:08:06.345000+00:00,gowns,50.0
86694,rec4816,2020-06-09 21:08:27.824000+00:00,disposableBooties,500.0
86702,rec4816,2020-06-09 21:08:27.824000+00:00,gowns,500.0
86706,rec4817,2020-06-09 21:10:05.591000+00:00,printedFaceShields,85.0
86707,rec4817,2020-06-09 21:10:05.591000+00:00,faceShields,10.0
86710,rec4817,2020-06-09 21:10:05.591000+00:00,surgicalCaps,25.0
86711,rec4817,2020-06-09 21:10:05.591000+00:00,surgicalMasks,120.0
86712,rec4817,2020-06-09 21:10:05.591000+00:00,disposableBooties,100.0
86715,rec4817,2020-06-09 21:10:05.591000+00:00,nitrileGloves,2750.0
86717,rec4817,2020-06-09 21:10:05.591000+00:00,coveralls,20.0
86718,rec4817,2020-06-09 21:10:05.591000+00:00,handSanitizer,1.0
86719,rec4817,2020-06-09 21:10:05.591000+00:00,respirators,120.0
86720,rec4817,2020-06-09 21:10:05.591000+00:00,gowns,100.0
86722,rec4817,2020-06-09 21:10:05.591000+00:00,disinfectingWipes,2.0
86726,rec4818,2020-06-09 21:12:45.207000+00:00,thermometers,3.0
86729,rec4818,2020-06-09 21:12:45.207000+00:00,surgicalMasks,200.0
86731,rec4818,2020-06-09 21:12:45.207000+00:00,safetyGlasses,50.0
86732,rec4818,2020-06-09 21:12:45.207000+00:00,handmadeMasks,10.0
86734,rec4818,2020-06-09 21:12:45.207000+00:00,safetyGoggles,50.0
86736,rec4818,2020-06-09 21:12:45.207000+00:00,handSanitizer,5.0
86737,rec4818,2020-06-09 21:12:45.207000+00:00,respirators,100.0
86742,rec4819,2020-06-09 21:22:43.718000+00:00,printedFaceShields,15.0
86743,rec4819,2020-06-09 21:22:43.718000+00:00,faceShields,15.0
86746,rec4819,2020-06-09 21:22:43.718000+00:00,surgicalCaps,10.0
86747,rec4819,2020-06-09 21:22:43.718000+00:00,surgicalMasks,25.0
86748,rec4819,2020-06-09 21:22:43.718000+00:00,disposableBooties,50.0
86750,rec4819,2020-06-09 21:22:43.718000+00:00,handmadeMasks,14.0
86751,rec4819,2020-06-09 21:22:43.718000+00:00,nitrileGloves,200.0
86752,rec4819,2020-06-09 21:22:43.718000+00:00,safetyGoggles,5.0
86753,rec4819,2020-06-09 21:22:43.718000+00:00,coveralls,15.0
86754,rec4819,2020-06-09 21:22:43.718000+00:00,handSanitizer,3.0
86755,rec4819,2020-06-09 21:22:43.718000+00:00,respirators,14.0
86756,rec4819,2020-06-09 21:22:43.718000+00:00,gowns,20.0
86758,rec4819,2020-06-09 21:22:43.718000+00:00,disinfectingWipes,5.0
86759,rec4819,2020-06-09 21:22:43.718000+00:00,babyMonitors,1.0
86760,rec4820,2020-06-09 21:23:39.907000+00:00,printedFaceShields,100.0
86766,rec4820,2020-06-09 21:23:39.907000+00:00,disposableBooties,100.0
86771,rec4820,2020-06-09 21:23:39.907000+00:00,coveralls,100.0
86773,rec4820,2020-06-09 21:23:39.907000+00:00,respirators,100.0
86774,rec4820,2020-06-09 21:23:39.907000+00:00,gowns,100.0
86776,rec4820,2020-06-09 21:23:39.907000+00:00,disinfectingWipes,100.0
86778,rec4821,2020-06-09 21:30:13.835000+00:00,printedFaceShields,100.0
86784,rec4821,2020-06-09 21:30:13.835000+00:00,disposableBooties,100.0
86789,rec4821,2020-06-09 21:30:13.835000+00:00,coveralls,100.0
86791,rec4821,2020-06-09 21:30:13.835000+00:00,respirators,100.0
86792,rec4821,2020-06-09 21:30:13.835000+00:00,gowns,100.0
86794,rec4821,2020-06-09 21:30:13.835000+00:00,disinfectingWipes,100.0
86796,rec4822,2020-06-09 21:34:36.610000+00:00,printedFaceShields,100.0
86802,rec4822,2020-06-09 21:34:36.610000+00:00,disposableBooties,100.0
86807,rec4822,2020-06-09 21:34:36.610000+00:00,coveralls,100.0
86809,rec4822,2020-06-09 21:34:36.610000+00:00,respirators,100.0
86810,rec4822,2020-06-09 21:34:36.610000+00:00,gowns,100.0
86812,rec4822,2020-06-09 21:34:36.610000+00:00,disinfectingWipes,100.0
86814,rec4823,2020-06-09 21:34:36.689000+00:00,printedFaceShields,100.0
86820,rec4823,2020-06-09 21:34:36.689000+00:00,disposableBooties,100.0
86825,rec4823,2020-06-09 21:34:36.689000+00:00,coveralls,100.0
86827,rec4823,2020-06-09 21:34:36.689000+00:00,respirators,100.0
86828,rec4823,2020-06-09 21:34:36.689000+00:00,gowns,100.0
86830,rec4823,2020-06-09 21:34:36.689000+00:00,disinfectingWipes,100.0
86845,rec4824,2020-06-09 21:35:21.582000+00:00,respirators,100.0
86862,rec4825,2020-06-09 21:47:57.749000+00:00,handSanitizer,3.0
86864,rec4825,2020-06-09 21:47:57.749000+00:00,gowns,100.0
86866,rec4825,2020-06-09 21:47:57.749000+00:00,disinfectingWipes,5.0
86873,rec4826,2020-06-09 21:52:55.404000+00:00,surgicalMasks,50.0
86879,rec4826,2020-06-09 21:52:55.404000+00:00,coveralls,100.0
86880,rec4826,2020-06-09 21:52:55.404000+00:00,handSanitizer,5.0
86882,rec4826,2020-06-09 21:52:55.404000+00:00,gowns,100.0
86887,rec4827,2020-06-09 21:56:50.255000+00:00,faceShields,5.0
86888,rec4827,2020-06-09 21:56:50.255000+00:00,thermometers,3.0
86891,rec4827,2020-06-09 21:56:50.255000+00:00,surgicalMasks,150.0
86896,rec4827,2020-06-09 21:56:50.255000+00:00,safetyGoggles,4.0
86898,rec4827,2020-06-09 21:56:50.255000+00:00,handSanitizer,3.0
86902,rec4827,2020-06-09 21:56:50.255000+00:00,disinfectingWipes,250.0
86909,rec4828,2020-06-09 22:06:28.196000+00:00,surgicalMasks,50.0
86917,rec4828,2020-06-09 22:06:28.196000+00:00,respirators,50.0
86918,rec4828,2020-06-09 22:06:28.196000+00:00,gowns,50.0
86923,rec4829,2020-06-09 23:15:08.402000+00:00,faceShields,21.0
86934,rec4829,2020-06-09 23:15:08.402000+00:00,handSanitizer,7.0
86935,rec4829,2020-06-09 23:15:08.402000+00:00,respirators,21.0
86936,rec4829,2020-06-09 23:15:08.402000+00:00,gowns,21.0
86952,rec4830,2020-06-09 23:26:46.531000+00:00,handSanitizer,10.0
86970,rec4831,2020-06-09 23:36:11.944000+00:00,handSanitizer,25.0
86971,rec4831,2020-06-09 23:36:11.944000+00:00,respirators,30.0
86974,rec4831,2020-06-09 23:36:11.944000+00:00,disinfectingWipes,3.0
86981,rec4832,2020-06-09 23:40:11.103000+00:00,surgicalMasks,10.0
86985,rec4832,2020-06-09 23:40:11.103000+00:00,nitrileGloves,400.0
86999,rec4833,2020-06-09 23:43:49.443000+00:00,surgicalMasks,7000.0
87007,rec4833,2020-06-09 23:43:49.443000+00:00,respirators,3500.0
87010,rec4833,2020-06-09 23:43:49.443000+00:00,disinfectingWipes,500.0
87017,rec4834,2020-06-09 23:43:51.856000+00:00,surgicalMasks,50.0
87026,rec4834,2020-06-09 23:43:51.856000+00:00,gowns,10.0
87031,rec4835,2020-06-09 23:47:38.570000+00:00,faceShields,1.0
87032,rec4835,2020-06-09 23:47:38.570000+00:00,thermometers,2.0
87035,rec4835,2020-06-09 23:47:38.570000+00:00,surgicalMasks,2.0
87036,rec4835,2020-06-09 23:47:38.570000+00:00,disposableBooties,30.0
87038,rec4835,2020-06-09 23:47:38.570000+00:00,handmadeMasks,5.0
87039,rec4835,2020-06-09 23:47:38.570000+00:00,nitrileGloves,200.0
87042,rec4835,2020-06-09 23:47:38.570000+00:00,handSanitizer,5.0
87043,rec4835,2020-06-09 23:47:38.570000+00:00,respirators,2.0
87044,rec4835,2020-06-09 23:47:38.570000+00:00,gowns,15.0
87046,rec4835,2020-06-09 23:47:38.570000+00:00,disinfectingWipes,5.0
87049,rec4836,2020-06-10 00:29:06.006000+00:00,faceShields,40.0
87053,rec4836,2020-06-10 00:29:06.006000+00:00,surgicalMasks,50.0
87054,rec4836,2020-06-10 00:29:06.006000+00:00,disposableBooties,50.0
87061,rec4836,2020-06-10 00:29:06.006000+00:00,respirators,40.0
87062,rec4836,2020-06-10 00:29:06.006000+00:00,gowns,50.0
87063,rec4836,2020-06-10 00:29:06.006000+00:00,paprShield,2.0
87067,rec4837,2020-06-10 00:31:29.231000+00:00,faceShields,10.0
87068,rec4837,2020-06-10 00:31:29.231000+00:00,thermometers,10.0
87071,rec4837,2020-06-10 00:31:29.231000+00:00,surgicalMasks,25.0
87075,rec4837,2020-06-10 00:31:29.231000+00:00,nitrileGloves,100.0
87078,rec4837,2020-06-10 00:31:29.231000+00:00,handSanitizer,5.0
87082,rec4837,2020-06-10 00:31:29.231000+00:00,disinfectingWipes,10.0
87084,rec4838,2020-06-10 00:37:17.864000+00:00,printedFaceShields,12.0
87086,rec4838,2020-06-10 00:37:17.864000+00:00,thermometers,2.0
87089,rec4838,2020-06-10 00:37:17.864000+00:00,surgicalMasks,100.0
87091,rec4838,2020-06-10 00:37:17.864000+00:00,safetyGlasses,10.0
87092,rec4838,2020-06-10 00:37:17.864000+00:00,handmadeMasks,12.0
87093,rec4838,2020-06-10 00:37:17.864000+00:00,nitrileGloves,50.0
87096,rec4838,2020-06-10 00:37:17.864000+00:00,handSanitizer,3.0
87098,rec4838,2020-06-10 00:37:17.864000+00:00,gowns,20.0
87100,rec4838,2020-06-10 00:37:17.864000+00:00,disinfectingWipes,4.0
87102,rec4839,2020-06-10 00:42:00.269000+00:00,printedFaceShields,12.0
87104,rec4839,2020-06-10 00:42:00.269000+00:00,thermometers,2.0
87107,rec4839,2020-06-10 00:42:00.269000+00:00,surgicalMasks,100.0
87109,rec4839,2020-06-10 00:42:00.269000+00:00,safetyGlasses,10.0
87110,rec4839,2020-06-10 00:42:00.269000+00:00,handmadeMasks,12.0
87111,rec4839,2020-06-10 00:42:00.269000+00:00,nitrileGloves,50.0
87114,rec4839,2020-06-10 00:42:00.269000+00:00,handSanitizer,3.0
87116,rec4839,2020-06-10 00:42:00.269000+00:00,gowns,20.0
87118,rec4839,2020-06-10 00:42:00.269000+00:00,disinfectingWipes,4.0
87121,rec4840,2020-06-10 00:45:34.765000+00:00,faceShields,5000.0
87125,rec4840,2020-06-10 00:45:34.765000+00:00,surgicalMasks,25000.0
87133,rec4840,2020-06-10 00:45:34.765000+00:00,respirators,50000.0
87136,rec4840,2020-06-10 00:45:34.765000+00:00,disinfectingWipes,100.0
87139,rec4841,2020-06-10 00:47:14.084000+00:00,faceShields,100.0
87142,rec4841,2020-06-10 00:47:14.084000+00:00,surgicalCaps,500.0
87143,rec4841,2020-06-10 00:47:14.084000+00:00,surgicalMasks,500.0
87149,rec4841,2020-06-10 00:47:14.084000+00:00,coveralls,500.0
87150,rec4841,2020-06-10 00:47:14.084000+00:00,handSanitizer,50.0
87151,rec4841,2020-06-10 00:47:14.084000+00:00,respirators,500.0
87152,rec4841,2020-06-10 00:47:14.084000+00:00,gowns,300.0
87153,rec4841,2020-06-10 00:47:14.084000+00:00,paprShield,50.0
87154,rec4841,2020-06-10 00:47:14.084000+00:00,disinfectingWipes,100.0
87157,rec4842,2020-06-10 00:47:33.190000+00:00,faceShields,10.0
87169,rec4842,2020-06-10 00:47:33.190000+00:00,respirators,10.0
87170,rec4842,2020-06-10 00:47:33.190000+00:00,gowns,10.0
87172,rec4842,2020-06-10 00:47:33.190000+00:00,disinfectingWipes,10.0
87175,rec4843,2020-06-10 00:53:19.045000+00:00,faceShields,75.0
87176,rec4843,2020-06-10 00:53:19.045000+00:00,thermometers,25.0
87179,rec4843,2020-06-10 00:53:19.045000+00:00,surgicalMasks,200.0
87180,rec4843,2020-06-10 00:53:19.045000+00:00,disposableBooties,100.0
87183,rec4843,2020-06-10 00:53:19.045000+00:00,nitrileGloves,2000.0
87185,rec4843,2020-06-10 00:53:19.045000+00:00,coveralls,100.0
87186,rec4843,2020-06-10 00:53:19.045000+00:00,handSanitizer,50.0
87187,rec4843,2020-06-10 00:53:19.045000+00:00,respirators,300.0
87188,rec4843,2020-06-10 00:53:19.045000+00:00,gowns,200.0
87189,rec4843,2020-06-10 00:53:19.045000+00:00,paprShield,100.0
87190,rec4843,2020-06-10 00:53:19.045000+00:00,disinfectingWipes,50.0
87197,rec4844,2020-06-10 01:00:06.468000+00:00,surgicalMasks,500.0
87202,rec4844,2020-06-10 01:00:06.468000+00:00,safetyGoggles,10.0
87204,rec4844,2020-06-10 01:00:06.468000+00:00,handSanitizer,5.0
87206,rec4844,2020-06-10 01:00:06.468000+00:00,gowns,50.0
87212,rec4845,2020-06-10 01:00:34.233000+00:00,thermometers,50.0
87214,rec4845,2020-06-10 01:00:34.233000+00:00,surgicalCaps,200.0
87217,rec4845,2020-06-10 01:00:34.233000+00:00,safetyGlasses,100.0
87219,rec4845,2020-06-10 01:00:34.233000+00:00,nitrileGloves,500.0
87220,rec4845,2020-06-10 01:00:34.233000+00:00,safetyGoggles,50.0
87224,rec4845,2020-06-10 01:00:34.233000+00:00,gowns,1500.0
87226,rec4845,2020-06-10 01:00:34.233000+00:00,disinfectingWipes,500.0
87229,rec4846,2020-06-10 01:04:31.915000+00:00,faceShields,50.0
87230,rec4846,2020-06-10 01:04:31.915000+00:00,thermometers,1.0
87236,rec4846,2020-06-10 01:04:31.915000+00:00,handmadeMasks,50.0
87239,rec4846,2020-06-10 01:04:31.915000+00:00,coveralls,5.0
87240,rec4846,2020-06-10 01:04:31.915000+00:00,handSanitizer,2.0
87242,rec4846,2020-06-10 01:04:31.915000+00:00,gowns,50.0
87246,rec4847,2020-06-10 01:12:03.937000+00:00,printedFaceShields,5.0
87247,rec4847,2020-06-10 01:12:03.937000+00:00,faceShields,20.0
87248,rec4847,2020-06-10 01:12:03.937000+00:00,thermometers,1.0
87252,rec4847,2020-06-10 01:12:03.937000+00:00,disposableBooties,20.0
87253,rec4847,2020-06-10 01:12:03.937000+00:00,safetyGlasses,10.0
87254,rec4847,2020-06-10 01:12:03.937000+00:00,handmadeMasks,10.0
87258,rec4847,2020-06-10 01:12:03.937000+00:00,handSanitizer,2.0
87262,rec4847,2020-06-10 01:12:03.937000+00:00,disinfectingWipes,3.0
87265,rec4848,2020-06-10 01:14:06.801000+00:00,faceShields,5.0
87266,rec4848,2020-06-10 01:14:06.801000+00:00,thermometers,2.0
87272,rec4848,2020-06-10 01:14:06.801000+00:00,handmadeMasks,7.0
87273,rec4848,2020-06-10 01:14:06.801000+00:00,nitrileGloves,250.0
87276,rec4848,2020-06-10 01:14:06.801000+00:00,handSanitizer,6.0
87277,rec4848,2020-06-10 01:14:06.801000+00:00,respirators,100.0
87282,rec4849,2020-06-10 01:31:15.055000+00:00,printedFaceShields,10.0
87284,rec4849,2020-06-10 01:31:15.055000+00:00,thermometers,4.0
87287,rec4849,2020-06-10 01:31:15.055000+00:00,surgicalMasks,100.0
87295,rec4849,2020-06-10 01:31:15.055000+00:00,respirators,300.0
87298,rec4849,2020-06-10 01:31:15.055000+00:00,disinfectingWipes,10.0
87300,rec4850,2020-06-10 01:34:43.299000+00:00,printedFaceShields,10.0
87302,rec4850,2020-06-10 01:34:43.299000+00:00,thermometers,4.0
87305,rec4850,2020-06-10 01:34:43.299000+00:00,surgicalMasks,100.0
87313,rec4850,2020-06-10 01:34:43.299000+00:00,respirators,300.0
87314,rec4850,2020-06-10 01:34:43.299000+00:00,gowns,200.0
87316,rec4850,2020-06-10 01:34:43.299000+00:00,disinfectingWipes,10.0
87318,rec4851,2020-06-10 01:34:48.887000+00:00,printedFaceShields,10.0
87320,rec4851,2020-06-10 01:34:48.887000+00:00,thermometers,4.0
87323,rec4851,2020-06-10 01:34:48.887000+00:00,surgicalMasks,100.0
87331,rec4851,2020-06-10 01:34:48.887000+00:00,respirators,300.0
87332,rec4851,2020-06-10 01:34:48.887000+00:00,gowns,200.0
87334,rec4851,2020-06-10 01:34:48.887000+00:00,disinfectingWipes,10.0
87336,rec4852,2020-06-10 01:36:24.926000+00:00,printedFaceShields,10.0
87338,rec4852,2020-06-10 01:36:24.926000+00:00,thermometers,4.0
87341,rec4852,2020-06-10 01:36:24.926000+00:00,surgicalMasks,100.0
87349,rec4852,2020-06-10 01:36:24.926000+00:00,respirators,300.0
87350,rec4852,2020-06-10 01:36:24.926000+00:00,gowns,200.0
87352,rec4852,2020-06-10 01:36:24.926000+00:00,disinfectingWipes,10.0
87355,rec4853,2020-06-10 02:27:33.422000+00:00,faceShields,2.0
87359,rec4853,2020-06-10 02:27:33.422000+00:00,surgicalMasks,50.0
87366,rec4853,2020-06-10 02:27:33.422000+00:00,handSanitizer,1.0
87367,rec4853,2020-06-10 02:27:33.422000+00:00,respirators,40.0
87368,rec4853,2020-06-10 02:27:33.422000+00:00,gowns,30.0
87370,rec4853,2020-06-10 02:27:33.422000+00:00,disinfectingWipes,1.0
87377,rec4854,2020-06-10 02:45:42.025000+00:00,surgicalMasks,25.0
87381,rec4854,2020-06-10 02:45:42.025000+00:00,nitrileGloves,1.0
87384,rec4854,2020-06-10 02:45:42.025000+00:00,handSanitizer,2.0
87385,rec4854,2020-06-10 02:45:42.025000+00:00,respirators,10.0
87388,rec4854,2020-06-10 02:45:42.025000+00:00,disinfectingWipes,1.0
87402,rec4855,2020-06-10 02:45:50.950000+00:00,handSanitizer,1.0
87406,rec4855,2020-06-10 02:45:50.950000+00:00,disinfectingWipes,2.0
87409,rec4856,2020-06-10 04:20:43.617000+00:00,faceShields,100.0
87410,rec4856,2020-06-10 04:20:43.617000+00:00,thermometers,3.0
87413,rec4856,2020-06-10 04:20:43.617000+00:00,surgicalMasks,100.0
87414,rec4856,2020-06-10 04:20:43.617000+00:00,disposableBooties,100.0
87417,rec4856,2020-06-10 04:20:43.617000+00:00,nitrileGloves,100.0
87420,rec4856,2020-06-10 04:20:43.617000+00:00,handSanitizer,3.0
87421,rec4856,2020-06-10 04:20:43.617000+00:00,respirators,100.0
87424,rec4856,2020-06-10 04:20:43.617000+00:00,disinfectingWipes,50.0
87427,rec4857,2020-06-10 04:37:58.449000+00:00,faceShields,12.0
87428,rec4857,2020-06-10 04:37:58.449000+00:00,thermometers,6.0
87431,rec4857,2020-06-10 04:37:58.449000+00:00,surgicalMasks,100.0
87432,rec4857,2020-06-10 04:37:58.449000+00:00,disposableBooties,50.0
87433,rec4857,2020-06-10 04:37:58.449000+00:00,safetyGlasses,12.0
87435,rec4857,2020-06-10 04:37:58.449000+00:00,nitrileGloves,12.0
87436,rec4857,2020-06-10 04:37:58.449000+00:00,safetyGoggles,12.0
87438,rec4857,2020-06-10 04:37:58.449000+00:00,handSanitizer,6.0
87439,rec4857,2020-06-10 04:37:58.449000+00:00,respirators,75.0
87442,rec4857,2020-06-10 04:37:58.449000+00:00,disinfectingWipes,12.0
87446,rec4858,2020-06-10 05:39:37.157000+00:00,thermometers,2.0
87453,rec4858,2020-06-10 05:39:37.157000+00:00,nitrileGloves,500.0
87460,rec4858,2020-06-10 05:39:37.157000+00:00,disinfectingWipes,10.0
87466,rec4859,2020-06-10 05:50:36.761000+00:00,surgicalCaps,50.0
87467,rec4859,2020-06-10 05:50:36.761000+00:00,surgicalMasks,50.0
87470,rec4859,2020-06-10 05:50:36.761000+00:00,handmadeMasks,15.0
87478,rec4859,2020-06-10 05:50:36.761000+00:00,disinfectingWipes,4.0
87481,rec4860,2020-06-10 06:28:30.687000+00:00,faceShields,5.0
87482,rec4860,2020-06-10 06:28:30.687000+00:00,thermometers,2.0
87484,rec4860,2020-06-10 06:28:30.687000+00:00,surgicalCaps,25.0
87485,rec4860,2020-06-10 06:28:30.687000+00:00,surgicalMasks,5.0
87486,rec4860,2020-06-10 06:28:30.687000+00:00,disposableBooties,25.0
87487,rec4860,2020-06-10 06:28:30.687000+00:00,safetyGlasses,5.0
87490,rec4860,2020-06-10 06:28:30.687000+00:00,safetyGoggles,5.0
87491,rec4860,2020-06-10 06:28:30.687000+00:00,coveralls,25.0
87492,rec4860,2020-06-10 06:28:30.687000+00:00,handSanitizer,1.0
87493,rec4860,2020-06-10 06:28:30.687000+00:00,respirators,5.0
87496,rec4860,2020-06-10 06:28:30.687000+00:00,disinfectingWipes,1.0
87498,rec4861,2020-06-10 07:20:14.682000+00:00,printedFaceShields,200.0
87499,rec4861,2020-06-10 07:20:14.682000+00:00,faceShields,100.0
87500,rec4861,2020-06-10 07:20:14.682000+00:00,thermometers,40.0
87502,rec4861,2020-06-10 07:20:14.682000+00:00,surgicalCaps,500.0
87503,rec4861,2020-06-10 07:20:14.682000+00:00,surgicalMasks,500.0
87504,rec4861,2020-06-10 07:20:14.682000+00:00,disposableBooties,300.0
87505,rec4861,2020-06-10 07:20:14.682000+00:00,safetyGlasses,100.0
87506,rec4861,2020-06-10 07:20:14.682000+00:00,handmadeMasks,200.0
87507,rec4861,2020-06-10 07:20:14.682000+00:00,nitrileGloves,50.0
87508,rec4861,2020-06-10 07:20:14.682000+00:00,safetyGoggles,100.0
87509,rec4861,2020-06-10 07:20:14.682000+00:00,coveralls,200.0
87510,rec4861,2020-06-10 07:20:14.682000+00:00,handSanitizer,100.0
87511,rec4861,2020-06-10 07:20:14.682000+00:00,respirators,200.0
87512,rec4861,2020-06-10 07:20:14.682000+00:00,gowns,200.0
87514,rec4861,2020-06-10 07:20:14.682000+00:00,disinfectingWipes,100.0
87528,rec4862,2020-06-10 08:05:05.668000+00:00,handSanitizer,10.0
87529,rec4862,2020-06-10 08:05:05.668000+00:00,respirators,40.0
87532,rec4862,2020-06-10 08:05:05.668000+00:00,disinfectingWipes,10.0
87536,rec4863,2020-06-10 11:20:16.177000+00:00,thermometers,4.0
87539,rec4863,2020-06-10 11:20:16.177000+00:00,surgicalMasks,300.0
87545,rec4863,2020-06-10 11:20:16.177000+00:00,coveralls,25.0
87546,rec4863,2020-06-10 11:20:16.177000+00:00,handSanitizer,10.0
87547,rec4863,2020-06-10 11:20:16.177000+00:00,respirators,25.0
87548,rec4863,2020-06-10 11:20:16.177000+00:00,gowns,100.0
87551,rec4863,2020-06-10 11:20:16.177000+00:00,babyMonitors,4.0
87565,rec4864,2020-06-10 11:57:01.575000+00:00,respirators,100.0
87566,rec4864,2020-06-10 11:57:01.575000+00:00,gowns,1200.0
87571,rec4865,2020-06-10 12:36:35.591000+00:00,faceShields,200.0
87573,rec4865,2020-06-10 12:36:35.591000+00:00,bodyBags,10.0
87574,rec4865,2020-06-10 12:36:35.591000+00:00,surgicalCaps,400.0
87575,rec4865,2020-06-10 12:36:35.591000+00:00,surgicalMasks,300.0
87576,rec4865,2020-06-10 12:36:35.591000+00:00,disposableBooties,500.0
87579,rec4865,2020-06-10 12:36:35.591000+00:00,nitrileGloves,300.0
87581,rec4865,2020-06-10 12:36:35.591000+00:00,coveralls,200.0
87582,rec4865,2020-06-10 12:36:35.591000+00:00,handSanitizer,10.0
87583,rec4865,2020-06-10 12:36:35.591000+00:00,respirators,300.0
87584,rec4865,2020-06-10 12:36:35.591000+00:00,gowns,400.0
87586,rec4865,2020-06-10 12:36:35.591000+00:00,disinfectingWipes,20.0
87590,rec4866,2020-06-10 12:43:57.518000+00:00,thermometers,3.0
87593,rec4866,2020-06-10 12:43:57.518000+00:00,surgicalMasks,12.0
87600,rec4866,2020-06-10 12:43:57.518000+00:00,handSanitizer,3.0
87601,rec4866,2020-06-10 12:43:57.518000+00:00,respirators,12.0
87602,rec4866,2020-06-10 12:43:57.518000+00:00,gowns,6.0
87611,rec4867,2020-06-10 12:52:05.600000+00:00,surgicalMasks,3000.0
87619,rec4867,2020-06-10 12:52:05.600000+00:00,respirators,1000.0
87629,rec4868,2020-06-10 12:52:42.672000+00:00,surgicalMasks,250.0
87630,rec4868,2020-06-10 12:52:42.672000+00:00,disposableBooties,250.0
87637,rec4868,2020-06-10 12:52:42.672000+00:00,respirators,250.0
87640,rec4868,2020-06-10 12:52:42.672000+00:00,disinfectingWipes,100.0
87643,rec4869,2020-06-10 13:12:47.356000+00:00,faceShields,5.0
87644,rec4869,2020-06-10 13:12:47.356000+00:00,thermometers,3.0
87647,rec4869,2020-06-10 13:12:47.356000+00:00,surgicalMasks,50.0
87650,rec4869,2020-06-10 13:12:47.356000+00:00,handmadeMasks,50.0
87654,rec4869,2020-06-10 13:12:47.356000+00:00,handSanitizer,4.0
87655,rec4869,2020-06-10 13:12:47.356000+00:00,respirators,50.0
87658,rec4869,2020-06-10 13:12:47.356000+00:00,disinfectingWipes,7.0
87665,rec4870,2020-06-10 13:34:10.770000+00:00,surgicalMasks,100.0
87669,rec4870,2020-06-10 13:34:10.770000+00:00,nitrileGloves,100.0
87670,rec4870,2020-06-10 13:34:10.770000+00:00,safetyGoggles,10.0
87672,rec4870,2020-06-10 13:34:10.770000+00:00,handSanitizer,5.0
87676,rec4870,2020-06-10 13:34:10.770000+00:00,disinfectingWipes,10.0
87691,rec4871,2020-06-10 14:02:11.831000+00:00,respirators,5.0
87701,rec4872,2020-06-10 14:02:15.873000+00:00,surgicalMasks,500.0
87709,rec4872,2020-06-10 14:02:15.873000+00:00,respirators,200.0
87716,rec4873,2020-06-10 14:04:03.556000+00:00,thermometers,1.0
87739,rec4874,2020-06-10 14:04:28.281000+00:00,safetyGlasses,100.0
87742,rec4874,2020-06-10 14:04:28.281000+00:00,safetyGoggles,100.0
87754,rec4875,2020-06-10 14:04:35.258000+00:00,surgicalCaps,21.0
87755,rec4875,2020-06-10 14:04:35.258000+00:00,surgicalMasks,100.0
87758,rec4875,2020-06-10 14:04:35.258000+00:00,handmadeMasks,25.0
87764,rec4875,2020-06-10 14:04:35.258000+00:00,gowns,25.0
87774,rec4876,2020-06-10 14:04:44.093000+00:00,disposableBooties,14.0
87781,rec4876,2020-06-10 14:04:44.093000+00:00,respirators,10.0
87782,rec4876,2020-06-10 14:04:44.093000+00:00,gowns,14.0
87791,rec4877,2020-06-10 14:04:56.698000+00:00,surgicalMasks,50.0
87798,rec4877,2020-06-10 14:04:56.698000+00:00,handSanitizer,2.0
87802,rec4877,2020-06-10 14:04:56.698000+00:00,disinfectingWipes,4.0
87809,rec4878,2020-06-10 14:05:35.073000+00:00,surgicalMasks,500.0
87818,rec4878,2020-06-10 14:05:35.073000+00:00,gowns,1000.0
87820,rec4878,2020-06-10 14:05:35.073000+00:00,disinfectingWipes,12.0
87824,rec4879,2020-06-10 14:07:51.817000+00:00,thermometers,2.0
87827,rec4879,2020-06-10 14:07:51.817000+00:00,surgicalMasks,200.0
87833,rec4879,2020-06-10 14:07:51.817000+00:00,coveralls,100.0
87834,rec4879,2020-06-10 14:07:51.817000+00:00,handSanitizer,6.0
87836,rec4879,2020-06-10 14:07:51.817000+00:00,gowns,200.0
87838,rec4879,2020-06-10 14:07:51.817000+00:00,disinfectingWipes,10.0
87845,rec4880,2020-06-10 14:08:17.712000+00:00,surgicalMasks,50.0
87849,rec4880,2020-06-10 14:08:17.712000+00:00,nitrileGloves,100.0
